,gene,SubGroup-20220427-060001_log2FoldChange,SubGroup-20220427-060001_padj,SubGroup-20220430-004133_log2FoldChange,SubGroup-20220430-004133_padj,SubGroup-20220429-185614_log2FoldChange,SubGroup-20220429-185614_padj,SubGroup-20220421-205602_log2FoldChange,SubGroup-20220421-205602_padj,SubGroup-20220421-025501_log2FoldChange,SubGroup-20220421-025501_padj,SubGroup-20220429-003157_log2FoldChange,SubGroup-20220429-003157_padj,SubGroup-20220425-064702_log2FoldChange,SubGroup-20220425-064702_padj,SubGroup-20220429-130636_log2FoldChange,SubGroup-20220429-130636_padj,SubGroup-20220425-081002_log2FoldChange,SubGroup-20220425-081002_padj,SubGroup-20220419-183523_log2FoldChange,SubGroup-20220419-183523_padj,SubGroup-20220323-140755_log2FoldChange,SubGroup-20220323-140755_padj,SubGroup-20220324-071315_log2FoldChange,SubGroup-20220324-071315_padj,SubGroup-20220322-054649_log2FoldChange,SubGroup-20220322-054649_padj,SubGroup-20220425-114106_log2FoldChange,SubGroup-20220425-114106_padj,SubGroup-20220419-223032_log2FoldChange,SubGroup-20220419-223032_padj,SubGroup-20220324-221313_log2FoldChange,SubGroup-20220324-221313_padj,SubGroup-20220418-141453_log2FoldChange,SubGroup-20220418-141453_padj,SubGroup-20220423-160346_log2FoldChange,SubGroup-20220423-160346_padj,SubGroup-20220321-233956_log2FoldChange,SubGroup-20220321-233956_padj,SubGroup-20220423-200800_log2FoldChange,SubGroup-20220423-200800_padj,SubGroup-20220428-164506_log2FoldChange,SubGroup-20220428-164506_padj,SubGroup-20220419-225028_log2FoldChange,SubGroup-20220419-225028_padj,SubGroup-20220325-000524_log2FoldChange,SubGroup-20220325-000524_padj,SubGroup-20220501-032700_log2FoldChange,SubGroup-20220501-032700_padj,SubGroup-20220428-005140_log2FoldChange,SubGroup-20220428-005140_padj,SubGroup-20220415-113944_log2FoldChange,SubGroup-20220415-113944_padj,SubGroup-20220422-183229_log2FoldChange,SubGroup-20220422-183229_padj,SubGroup-20220322-212513_log2FoldChange,SubGroup-20220322-212513_padj,SubGroup-20220322-144533_log2FoldChange,SubGroup-20220322-144533_padj,SubGroup-20220415-113406_log2FoldChange,SubGroup-20220415-113406_padj,SubGroup-20220423-182806_log2FoldChange,SubGroup-20220423-182806_padj,SubGroup-20220423-120742_log2FoldChange,SubGroup-20220423-120742_padj,SubGroup-20220423-145825_log2FoldChange,SubGroup-20220423-145825_padj,SubGroup-20220426-164619_log2FoldChange,SubGroup-20220426-164619_padj,SubGroup-20220424-122548_log2FoldChange,SubGroup-20220424-122548_padj,SubGroup-20220324-063145_log2FoldChange,SubGroup-20220324-063145_padj,SubGroup-20220423-211035_log2FoldChange,SubGroup-20220423-211035_padj,SubGroup-20220322-100645_log2FoldChange,SubGroup-20220322-100645_padj,SubGroup-20220418-071839_log2FoldChange,SubGroup-20220418-071839_padj,SubGroup-20220501-210949_log2FoldChange,SubGroup-20220501-210949_padj,SubGroup-20220424-114549_log2FoldChange,SubGroup-20220424-114549_padj,SubGroup-20220422-154400_log2FoldChange,SubGroup-20220422-154400_padj,SubGroup-20220422-082857_log2FoldChange,SubGroup-20220422-082857_padj,SubGroup-20220430-031450_log2FoldChange,SubGroup-20220430-031450_padj,SubGroup-20220502-031445_log2FoldChange,SubGroup-20220502-031445_padj,SubGroup-20220322-061738_log2FoldChange,SubGroup-20220322-061738_padj,SubGroup-20220422-221945_log2FoldChange,SubGroup-20220422-221945_padj,SubGroup-20220425-213522_log2FoldChange,SubGroup-20220425-213522_padj,SubGroup-20220422-074040_log2FoldChange,SubGroup-20220422-074040_padj,SubGroup-20220422-000353_log2FoldChange,SubGroup-20220422-000353_padj,SubGroup-20220421-043635_log2FoldChange,SubGroup-20220421-043635_padj,SubGroup-20220430-075345_log2FoldChange,SubGroup-20220430-075345_padj,SubGroup-20220424-145230_log2FoldChange,SubGroup-20220424-145230_padj,SubGroup-20220423-113919_log2FoldChange,SubGroup-20220423-113919_padj,SubGroup-20220423-113340_log2FoldChange,SubGroup-20220423-113340_padj,SubGroup-20220422-233617_log2FoldChange,SubGroup-20220422-233617_padj,SubGroup-20220323-043857_log2FoldChange,SubGroup-20220323-043857_padj,SubGroup-20220430-091018_log2FoldChange,SubGroup-20220430-091018_padj,1-blank_ratio,NT-TP_log2FoldChange,pvalue,type_COAD,SUPPORT_COAD,CONFIDENCE_COAD,LIFT_COAD,COUNT_COAD,type_READ,SUPPORT_READ,CONFIDENCE_READ,LIFT_READ,COUNT_READ
763,TRIM9,1.47876213456407,4.2107251925159596e-13,1.0459951760891433,6.924978914681502e-08,,,,,1.118937437932526,3.574669579668355e-09,1.1215613623042693,3.170323887985616e-08,1.0949914905430282,5.82105551952136e-08,,,1.175306117862747,4.471743201145765e-09,,,1.3325612779468077,1.2459574588912655e-10,1.585794991521865,6.395164676140819e-15,1.4915442265087326,6.058050201157498e-14,1.0575988755689083,7.151110019291366e-08,,,1.5917009140832867,9.552710819176331e-16,1.024594692360136,7.270091386297849e-07,1.048629726877451,3.746318521983697e-07,1.1559764248838598,7.763147587153305e-09,,,1.333711950757705,8.8090921596928e-11,1.401542471899631,1.505411177197378e-13,,,1.1482591312167738,1.3686810463617764e-08,1.45203812207353,8.410687203047924e-13,,,1.1902725236634593,1.486700541205058e-09,,,1.53832356431349,5.3832537081967766e-14,1.3798500825267044,1.674764809629133e-12,1.6462500964546145,4.1141445186274336e-17,1.2919293411835946,4.2695804415875956e-10,1.1291169629125108,3.026321967492238e-08,1.4530509726424756,4.905694004839821e-13,1.2027670347563593,1.7457506591554142e-09,1.4444646537503856,2.0499808275994358e-13,1.1153853141184904,2.2784945288419123e-08,1.1601566322053585,3.191861301891124e-08,1.3637897760978843,7.119476559769824e-11,,,1.557137105480646,1.7129001518977676e-14,,,,,,,,,1.2286296371558565,1.6306632057385788e-09,,,,,1.178240541918391,1.0429719483474908e-08,1.1050802318588666,8.969120113783606e-09,1.0566304160988802,1.5959532839199514e-07,1.0080283717049217,1.1739843449751073e-07,1.0409561004678336,3.8342812583809306e-07,1.3244252903902445,1.2244664944371669e-11,,,1.1444475123453426,2.1891089399433523e-08,,,1.5241752610373678,1.7237404752545193e-14,68.96551724137932,,,,,,,,,,,,
764,CSMD2,1.4563388558232333,2.122001814262733e-13,,,,,,,,,1.4092705799842462,2.4098882477055853e-12,1.0856652701956009,5.566487628104679e-08,,,1.217177378848053,7.272679953344053e-10,1.238397390053559,5.50465094036836e-10,1.2844480064659267,2.0636643058388976e-10,,,,,,,,,1.3043232338578266,1.1736823047682323e-10,1.0102017185119632,4.69016377911472e-07,,,,,,,1.0077506123696591,1.1113175031253788e-06,,,,,,,1.7915928228184876,8.070497207600934e-21,,,,,,,1.5185602042238169,3.1692264101908224e-14,,,1.5489593519899387,2.023409455070246e-15,1.633863672399397,1.0292092346094611e-16,1.570705903291931,6.665986797201329e-16,1.4305177779634255,4.898178413724476e-13,,,1.414600663014316,6.122213029222275e-13,,,2.037645938832,9.450926469895065e-29,1.5409028555469015,1.6004275290664164e-14,,,,,,,,,,,,,1.3658938025349172,4.71994673775667e-11,,,,,,,,,,,,,1.108371594366493,1.2760871764602336e-08,,,,,1.1248000694975957,2.8546305359414735e-08,,,,,36.206896551724135,-1.169927821890767,2.2166750215264846e-07,Colorectal Neoplasms,9.963533467508918e-06,0.6666666666666666,0.7888129805264594,2.0,,,,,
765,SORCS1,1.160454608946186,2.3834924565619897e-06,,,,,-1.0099126540743604,6.896234870423582e-06,,,2.627902746629595,1.8691202610610323e-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5500852058416077,4.5299711144851916e-11,,,,,,,1.5628503914898575,4.6392393982892345e-10,,,,,,,1.434831684014383,4.818119476721089e-09,,,1.3467593113215497,1.5964542364884983e-08,1.314787389104903,1.601940568996401e-07,1.0158765888475882,1.677552193644384e-05,1.3190099567469975,4.21620360953638e-08,,,1.1880912191992012,5.044662093706478e-07,,,2.0550838512308616,6.059418000877873e-17,1.4498397315381872,8.849745235606181e-09,,,1.1358480846002534,2.379867775551337e-06,,,,,,,,,2.25076917615853,2.1274514183115889e-19,,,,,,,,,,,,,,,,,,,,,,,1.065751022524133,4.304011819058733e-06,27.586206896551722,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,,,,,
766,C1QTNF7,1.398382112428593,5.249126200993857e-18,,,,,,,,,2.341114648044166,1.166731658803928e-47,,,,,,,,,,,,,1.0558319410085426,2.9457788067522347e-12,,,,,,,,,,,,,,,1.557119086772233,1.9837254958975482e-23,,,,,,,1.5234009569872995,8.690472175409071e-20,,,,,,,1.6865230417168644,1.115866644590547e-26,,,1.397841498346728,5.270935390048137e-19,1.410836048772882,1.8974021851403248e-17,,,1.2437957442777692,1.2770464491326487e-14,,,1.1528296254910215,4.64201940126708e-13,,,1.8248602436885548,5.424949200981515e-28,1.6280051220762266,3.060868141391801e-22,,,1.312237249267094,2.652923472880334e-16,,,,,,,,,1.6108215763410627,5.63541600927363e-20,,,,,,,,,,,,,,,,,,,,,,,1.2453685153969816,3.627295263627825e-16,25.86206896551724,,,,,,,,,,,,
767,SLC26A9,-2.924649115885157,3.4518773600322796e-14,,,-4.529935746912729,1.647843348114024e-33,-2.6550721335174527,2.029815065399657e-11,-2.048724436925532,5.662664570598945e-07,,,-4.565649554936688,3.9047225005452566e-39,-3.953600179518144,2.637032380182763e-26,-3.8633252064285366,3.576305306687741e-26,-4.305263020334407,3.9869856697502734e-32,-3.856422635590976,2.5778487499300976e-24,-2.706010665018906,1.5072664331259402e-10,-3.503160241483693,5.6894164128422896e-18,-4.279536254888014,4.709617647802785e-31,,,-3.296424473455993,2.6530943952941012e-17,-3.891509592431664,1.2349591500018728e-24,-5.01829916085546,6.350668358967188e-48,-4.114453134016641,2.930153501343266e-28,-4.128964801018715,9.755868778234635e-29,-3.2546706017804063,4.778191095103487e-16,-2.625425212761307,1.0054035392697436e-10,-3.000993263025421,4.6055167192665904e-14,-3.5855532229971674,7.51801859338591e-21,-1.7612221370801422,2.2362654227990598e-06,-4.2211092379603645,5.843729320038467e-30,-4.90226651046926,1.1146162291763968e-43,-4.771391854715787,5.442256978388231e-40,-2.9905804917221994,1.1551721713550782e-14,-5.011980060171764,1.2122691293132795e-46,-2.604435604162517,1.0815257714719028e-11,-1.8631111449873716,5.627403046121072e-07,-3.802009337278815,3.518614773494822e-27,-2.580956756605432,1.1258265149216411e-11,-4.829655143696132,1.5536233974299224e-41,-3.5406371614955603,1.45884298410158e-22,-3.2952838059380425,1.7375316580652956e-17,-1.4978489109469943,2.1599494337733966e-05,-2.363458967381994,7.044264249752164e-10,-4.848939007250308,9.013457417650659e-41,-3.11109007923925,4.268140220788712e-14,-4.315693349455878,8.384994107020182e-32,-2.9671214563825723,2.1348289034591605e-14,-3.0293563559479786,4.6666422849521706e-15,-4.680457051855855,4.6932298897844176e-39,,,,,-4.537038737854863,1.7628684135950708e-35,-3.9580268361058457,4.1039877942227766e-26,-3.5882609573453323,1.1128462602342864e-21,-3.4951690374231204,3.161960371278771e-20,-3.9094164015276207,4.529449466062977e-27,-3.7789723549008793,2.4669985310920654e-22,-1.8667473922065625,8.202598873502506e-06,,,-3.5125668411162114,4.332942231150128e-20,-3.9529050550129976,3.7483740499322796e-26,-3.499094116801293,4.879776647152757e-18,89.65517241379311,2.569105304420936,4.405979558307633e-06,,,,,,,,,,
768,DDIT4L,1.7217725952614558,2.2833827254102625e-12,1.6594884347416767,1.173081241855014e-12,1.372085516744703,4.221565281311883e-09,,,1.0344952873402071,1.382256703929042e-05,1.117406997318154,3.292443909571405e-06,1.2938468148158797,1.2640830747860673e-07,1.0740459601954355,3.6438952086102567e-06,1.6062448146661303,1.4672169742535325e-11,1.13183947327807,6.719537684661958e-06,1.6564388337913798,2.405294875804895e-11,1.9097461321311695,9.995252436825443e-15,1.6407607656348142,3.1180119221841594e-11,1.3384424560770638,1.4987985800192545e-08,1.3642636904591376,1.9584219919134742e-09,1.6324945784995526,1.9080212707331428e-11,1.369782845394064,3.031966680878749e-08,1.4322747601475023,5.8345475005776396e-09,1.216888155411984,1.024773684729486e-06,1.277128374143721,2.059177283191113e-07,1.8154152856834995,9.519804227930481e-14,1.62609362575042,5.261030254666638e-12,,,1.2840883506480665,1.9826818557180097e-07,2.2693514446860097,2.0205747573557905e-23,1.309273795779034,4.584604111546996e-08,1.1749688038598134,1.8204210396249828e-06,,,2.000650562985135,1.406817554203188e-16,1.6734136815115028,2.8874041746370167e-12,1.7271677179744196,4.81853903870049e-13,1.3897643225570826,2.164332053188557e-08,1.568843154544568,5.853629112205626e-11,2.104966492426769,1.1832872867808941e-19,1.6178956525993498,2.2844096996293347e-11,1.7144015731062572,3.223193498484766e-13,1.184891999734299,1.6559031165206682e-06,1.9203276483771683,2.235486937725902e-16,1.6525198727436647,3.0677868801924515e-11,1.2824778377746164,7.790750762142966e-08,1.9303980559694291,4.70383733014789e-15,1.1915930778699555,5.518351336105814e-07,1.21539516997084,4.870204125785698e-07,1.057735404028911,7.945505682915368e-06,1.0118602004139348,1.1440593069260872e-05,1.213539302487482,4.653477638071372e-07,1.1716301285863386,2.658462736209696e-06,1.4815540495556376,2.2458546285695152e-10,1.8150851085327,3.8000177152481375e-14,1.4071136692332171,2.764483849792169e-09,1.2051959217207908,1.0473177394160092e-06,1.6275736937747889,9.122788252243133e-13,1.498465860026486,8.296484173455928e-10,1.6509258899117238,2.667000975773602e-12,1.2478506445760866,2.421915233648016e-07,1.5013197397209015,6.57820303694238e-10,1.348719308450892,3.301453596423378e-08,2.275771347862093,3.3515063990189523e-22,94.82758620689656,-0.6624314211992137,0.04387702556121378,,,,,,,,,,
769,FBXO17,1.2874561293618918,1.228622126644719e-11,,,,,,,1.0093663750360564,1.7073647909881696e-09,1.39949524217165,1.659394263651146e-16,1.4936371156852406,7.667261216401463e-17,,,1.2469758903478252,2.4652858117888827e-11,1.2683850003205903,1.5120075121872772e-11,1.6734079802953197,3.1589086588323256e-20,1.40425781982691,4.142244932978604e-13,1.40538564522404,1.6511792628879077e-14,1.165074184268495,2.859411462657358e-11,,,1.6835988591494468,2.179526573585147e-20,1.3039217023812422,1.7180457392757022e-12,1.4338858918252877,7.77082590812612e-15,1.14871051558351,1.2331017306087398e-10,1.3437839201931725,9.69486346431842e-15,1.3063143821479968,6.349490844773718e-12,1.3358312636230207,1.0109164253420964e-14,,,1.3846595684712546,2.13360662002124e-14,1.3415031311879984,9.118738370294142e-13,,,1.2672790599720212,2.3533881706699695e-13,,,1.6285202249377415,1.8647200983483553e-18,1.5459298085553748,1.0657615134759197e-18,1.7878364042933133,4.188252177026992e-24,1.2651297496737353,4.7499971586408047e-11,1.5333406720259457,5.903699090367709e-17,1.781397806644924,8.533664052371709e-24,1.4381634927768243,3.0661340890172097e-16,1.6072897343798496,4.440211576589784e-19,1.2301833299463032,4.3243964908576946e-12,1.461612252055511,1.074755294563514e-15,1.0752195422259618,3.460996722411522e-08,1.2009670840569473,1.556304531309841e-11,1.759774198002797,7.720835008504993e-23,1.061513505279375,3.8828308912923885e-10,1.2639169239260868,4.830612964080027e-13,1.0667226780158086,1.24804391495205e-10,,,1.445778758292325,3.168950042501234e-16,1.0556935423388942,3.283773198069812e-09,1.202862045919457,2.958316335992243e-12,1.4625370760019434,2.3232959354327557e-15,1.1911117118334116,1.2290404425587038e-11,,,1.024624718247001,4.544633564233526e-09,,,1.2835285244644803,2.5208344482927404e-12,,,1.603844711693813,7.919873461326688e-19,1.324877132578994,9.283202805533837e-13,1.56610048034981,5.486996579111704e-18,79.3103448275862,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,,,,,
770,GEFT,1.1257760303806674,3.212735260147241e-22,,,,,,,,,1.7668078970819272,3.699357614931236e-55,,,,,,,,,,,,,,,,,,,1.102291963802263,1.317889021932798e-20,,,,,,,,,1.246117802731019,1.4166911758526052e-30,,,,,,,1.5041022515565594,6.094840362433094e-39,,,,,,,1.3287024735898,3.5809074851756104e-31,,,1.2668462494128532,2.7731732946122803e-28,1.2566573970588066,4.9912109422363386e-24,1.0652438539444835,8.268739379527567e-20,1.2583998232602778,7.469997400675365e-28,,,1.1182362917742454,3.570097785070128e-22,,,1.611010040864736,5.7024336327106376e-46,1.275170069113189,3.5511908010784926e-27,,,1.0072435967022269,6.765071025326452e-21,,,,,,,,,1.6057993371695771,7.033969284170449e-38,,,,,,,,,,,,,,,,,,,1.0445599806192445,7.554336379357156e-21,,,,,27.586206896551722,,,,,,,,,,,,
771,ARL11,1.067064302255855,1.7933926156797362e-08,1.3167305692618032,1.1171487561545636e-13,1.4315569640331145,1.1285758317348883e-16,1.020459742457648,1.5583821356567347e-09,1.2986550651844913,1.5393542334963688e-13,,,1.4284635849426337,2.665648910647258e-16,1.1461794335857738,1.0954128385982425e-10,1.3957413008181716,1.3623812122288873e-15,1.66976677668824,2.9725045922520577e-22,1.3345135137083737,9.846176410961497e-13,1.2167622372106786,2.0262981511731337e-10,1.4643689407296792,1.4401697993726725e-15,1.624988135725694,1.3542798486243372e-21,1.168594262794563,3.3847441533876547e-11,1.173398964717259,2.0530513632977336e-10,1.4408250374744669,1.488425536969104e-15,1.3367063625845967,2.0307705183344362e-13,1.78529240039244,7.276068534716653e-26,1.5234100917706348,4.8095420457957814e-18,1.2861986229213125,4.2014629853935214e-12,1.2185894001350828,2.431027046123652e-11,1.3991105221217532,9.264412782821935e-16,1.6189821024340338,3.329671470175151e-20,1.2324636260944404,4.772171077235939e-12,1.3549072651177172,3.1970530922189664e-14,1.5741939057430046,1.6993489288430776e-19,1.285858327513136,1.3942027488688356e-13,1.1466498777332446,1.308251328952584e-09,1.1386275184882764,9.99861562221292e-10,1.6562975276780856,3.2076633669149976e-22,1.0012144033262025,6.078872572379509e-08,1.424530212706099,2.231900951248652e-16,1.3142327204478867,2.455544839949803e-13,1.66563762276129,5.369589584753055e-21,1.3708497637556416,1.0630453091470151e-14,1.544693729089796,3.609427950823809e-18,1.4618406974277909,2.8025516250338123e-18,1.4043427923297849,1.409885842911586e-14,1.3041943798856126,2.845786314393837e-13,1.3776482916763042,2.4468179901177953e-13,1.196521397145219,3.282675736630949e-11,1.5660729310527013,2.5883565825692155e-19,1.1030763961903731,8.794062785522352e-10,1.4664778765104736,1.367643378437168e-18,,,1.813665297593972,3.591614252269339e-26,1.5797327982249612,3.745695847037271e-20,1.4188411029072414,3.625888728431024e-15,1.6123540981492288,6.977232728839672e-21,1.5976879044218135,1.8348000483130345e-20,1.4230880887549493,2.059060545435236e-16,1.3754872167156615,2.7929062237965994e-14,1.3959812202738304,2.748980669890844e-15,1.090034219900898,3.805192372230141e-09,1.3684508824873245,2.6501432677759772e-14,1.4859417386538722,1.4413721668700752e-17,1.185028105226945,4.0980098244919917e-10,96.55172413793103,,,Colorectal Neoplasms,1.9927066935017835e-05,1.0,1.1832194707896893,4.0,,,,,
772,PHACTR3,2.0327007759188933,4.103144898121828e-16,1.0076855488511771,4.937705594237641e-05,1.3950441992497606,1.4581298308648642e-08,,,2.0033215764286005,7.717211080216031e-18,1.422806768700651,1.883685144099061e-09,1.644876389654958,6.043543865018728e-11,,,1.7612630503074855,1.361722691505924e-12,1.2795345252180097,1.052559061096119e-06,2.001843606929594,2.200331856075378e-15,2.252446118489062,7.865554541905105e-19,2.0452749217453445,2.0999183708862388e-16,1.584329996575336,1.38104624655989e-10,,,2.148783524588129,3.653379945329738e-18,1.4859450168372974,7.858972864762477e-09,1.6346464697843746,1.8665162718234417e-10,1.5272563569264452,9.549596387844891e-10,1.527676602052875,6.549447811431594e-10,1.766075457909193,5.258420209534821e-12,2.117983651711293,2.503253071066008e-19,1.151152678716897,4.629748420190661e-06,1.6224310012591796,1.7672313241629923e-10,1.7516234571417455,1.9727376904679174e-12,1.340621794150396,7.576004330467297e-08,1.573408475171364,2.3744919538617943e-10,1.9158558593719228,1.4738021783517164e-16,2.0289300384542805,1.0586386676178529e-15,2.455921706546212,4.3075497925827975e-26,2.1692581446364483,4.20518095820916e-19,1.720750177831723,1.1429270228229164e-11,1.5180345560145971,2.494816171421935e-09,2.1899862124226024,1.917069882634228e-19,2.897850903210762,3.363182285728909e-38,2.016373494762574,1.2583415318199215e-16,1.5359042921524206,1.0232147808202584e-09,1.8076929904435943,1.788644452023502e-13,1.7558931459584275,5.857874198769352e-12,1.5913634645771089,1.6639385884350954e-10,2.4764804764988018,3.7336963711091935e-24,1.9652629370295491,8.07135647860109e-17,1.9629318656280677,2.0645609753500464e-16,1.8725132201600416,9.92721148720945e-16,1.74104238706528,7.713077412919231e-14,1.5017124102120174,8.523578212998601e-10,1.331033844124475,1.57948681457311e-07,1.6521125705929718,1.2601987423624576e-11,1.5990933586671103,5.152267561291966e-10,1.4837854263123182,2.1401438646475972e-09,1.4080236861566675,3.1289253594473134e-08,1.8036775735758863,1.7462970830580566e-14,1.4217222666084328,3.8829535608937496e-08,2.367703872167868,2.1056717656572997e-23,1.26093300735767,4.3740008283943445e-07,1.9440144083727728,5.195238538224893e-15,1.1237421795961016,2.2628087384686405e-05,1.5940393136191555,8.347629845837405e-10,94.82758620689656,,,Colorectal Neoplasms,1.9927066935017835e-05,0.8,0.9465755766317515,4.0,Rectal Neoplasms,3.1303803412114575e-05,1.0,4.916128039396737,1.0
773,AGAP2,-1.127287431348254,2.1682428262426523e-12,-1.177433657326954,1.9259723170268206e-11,-1.1748254031666812,4.434981745168039e-11,,,-1.3321736831805495,8.294433251339824e-15,,,,,,,,,,,-1.0608492009983466,3.1415937142114237e-10,-1.1010322746379035,4.689725189834741e-10,-1.2423659223048948,2.219960880910457e-13,,,-1.2384550554942493,1.5451083805310013e-12,,,,,,,,,,,-1.1848991505913091,3.07134542913238e-13,-1.5654261585813805,1.122347817815932e-21,,,-1.054832386290545,1.1580912920458094e-09,,,,,-1.2335346237777831,8.427848475699227e-13,,,,,-1.4421859834150732,7.233388164537068e-19,,,,,,,-1.028588526137704,1.2317833219878345e-10,-1.523674558706254,7.361075719875137e-20,,,-1.025797151614922,1.2507327991784652e-08,,,,,,,-1.32952953947312,8.700549729573533e-16,-1.139360575686741,1.0879272141668618e-10,-1.2012159117615246,5.874097968034731e-12,-1.1808434894375386,1.643816662702125e-11,-1.1689306860862971,1.1641005938473946e-11,,,,,-1.0426874614217638,4.491697399640511e-09,,,-1.1857495518627696,1.328488635271366e-11,,,-1.466143643106811,2.727509367798225e-18,,,-1.237259039426839,3.46005767336332e-13,-1.2289627652083468,6.393924191486651e-12,,,,,-1.295378531343573,7.904737647220966e-15,46.55172413793104,,,Colorectal Neoplasms,2.4908833668772293e-05,1.0,1.1832194707896893,5.0,,,,,
774,HRASLS5,-1.7782569661629923,4.136715914560043e-12,-1.5180657339763337,1.0122870498738106e-07,-2.3138879388352787,2.799067262919e-19,-1.33483083822288,3.4504364255371285e-06,-2.432927036097005,4.245613969081599e-22,1.4741770909089265,3.192596264878618e-10,-1.2679404701506118,5.586480408426726e-07,-2.1967157993197044,1.2008391235943633e-17,-1.2415225455390482,1.0617282559797906e-06,-1.491270177993735,1.0086324144460074e-08,-1.6884574270480728,3.023493901069868e-10,-1.6282620627681867,5.354402605668461e-10,-1.9719831637870908,1.202205172669926e-14,-2.248112362764839,1.4093710295488252e-18,-1.5247324569295375,6.733082745972585e-08,-1.2440695338783432,1.899346080542196e-06,-1.6849356653407912,9.452724474610118e-11,-1.5516825362646112,2.4201267527140166e-09,-2.048699396873564,3.5132405212013564e-15,-2.0422718674029925,4.000737047447536e-15,-1.3372249570726988,3.507122027312816e-07,-2.3872241401537324,7.246872702625491e-21,,,-1.938536190387684,3.608092775627208e-14,,,-1.7866506529518074,2.788316005808107e-11,-2.4003256138442417,1.88218208233937e-21,-2.4357520688987915,8.658843891739374e-24,-1.357784664786637,2.678227232481028e-07,-1.889954960163568,2.419042374056881e-13,-1.4252167880746427,2.877370162749682e-08,,,,,-1.2020647086758258,2.982724694689908e-06,-2.452350306318623,8.665153110739555e-22,-1.2571070589861288,1.338626717109701e-06,-2.421795783334913,4.202092827352712e-21,,,-1.4714683914590354,1.6790403614884767e-08,-1.982864741527918,1.9947550394220952e-14,-1.7504935012837155,3.159813755112255e-11,-2.4717299383538123,9.300540983266282e-23,-2.207417500154343,7.089999992196976e-16,-2.595482357631872,1.540869411178399e-25,-2.1911748723178346,6.927772689780105e-19,,,,,-2.158724608373802,1.2637711259962167e-16,-1.477057260753786,1.3660791320535781e-08,-2.495349968883377,1.7982570461515764e-20,-1.6142468837615216,2.78671298720173e-10,-2.67493747221581,6.015727182091154e-25,-1.3303674477929326,4.054607715255344e-07,,,-1.5053983881585769,2.326652903673085e-07,-1.3147691167312718,6.251539054537438e-07,-1.4096783156979176,5.988109560208933e-08,-1.42026000553181,7.693565506287413e-08,86.20689655172413,,,,,,,,,,,,
775,GALNTL2,1.0338834150082872,1.1971145138514953e-13,,,,,-1.5764184491425337,3.9634163293669314e-24,,,2.1557404714895245,1.161377329888693e-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5225848088114808,3.5706850326139767e-26,,,,,,,1.0646432427580963,4.325928366850102e-13,,,1.0234462042588126,2.177321078927981e-12,1.1183114943497443,2.643008825123607e-13,,,,,,,,,,,1.5577354450726448,1.511347469959535e-26,1.0876723415044869,2.0563322286508945e-13,,,,,,,,,,,,,1.9354495194673331,8.638317587811729e-34,,,,,,,,,,,,,,,,,,,,,,,,,17.24137931034483,,,,,,,,,,,,
776,ZNF488,-1.241045551550195,4.4650933101066985e-12,-1.2324726201465803,1.7338626114520397e-12,-1.3957895570745305,2.379276740919287e-15,,,-1.328113704277239,2.712678386973621e-14,,,-1.485126047007658,7.662028056423487e-18,,,,,-1.3059319838117998,4.3610571557842686e-13,-1.1387474732894345,1.2274004946700219e-09,-1.2325505344741765,1.0962561275402366e-10,-1.4374309127323324,9.234232479726668e-16,-1.272284002464793,1.1939050142249342e-12,-1.0975901459200263,5.397791133372826e-10,-1.3059072884408465,2.7697523994247454e-13,-1.5000837621864032,1.0239077783114084e-17,-1.487172391155411,2.234750730672495e-17,-1.4673823241490926,3.356396703753672e-17,-1.3315933974927885,5.6629802692146576e-14,-1.5150557154548296,5.775332883259954e-18,-1.5520635096008466,8.139069152097993e-20,,,-1.3293337247058774,1.5843524013344518e-13,,,-1.089641526557844,2.560954576367184e-09,-1.3611936936240414,1.2949266040094176e-14,-1.2237352258577452,5.021998703081757e-12,-1.3788945713094898,6.1458615762996315e-15,-1.4812192157405342,1.7345996129056848e-17,-1.2863203811724382,1.78438715544083e-13,-1.205536116790756,6.871193604279464e-12,-1.1890440361202756,3.490868180044107e-11,-1.1818112070081863,2.747284566990217e-11,-1.500341524836841,1.453329427110322e-17,-1.2856111447264316,2.5157245298243863e-13,-1.300073348812722,5.550812229514699e-13,,,-1.3637055567456349,3.881514006589386e-15,-1.3784996371026097,7.47533770505916e-15,-1.1774625036814428,3.6796292428291526e-10,-1.2635488578453216,1.0804157898789362e-12,-1.3352075182092396,5.1659873168687935e-14,-1.1308263086348989,2.8928964605337275e-10,-1.2380193744610932,1.955439623663349e-12,,,-1.149058015923622,3.7856677966774946e-10,-1.165111711403042,1.256217055337653e-10,-1.4749826249858462,4.1680464187789936e-17,-1.3191720210693167,9.950652920168461e-14,-1.2415519124165828,6.740790545220538e-12,-1.3873950763848386,1.1961430673975074e-15,-1.3218123872114316,5.011028877040988e-13,-1.2754134899762153,2.147993099789559e-12,-1.31058869301473,7.376813650833711e-14,-1.2265161330544705,1.7474609192230264e-11,-1.3034662233337226,3.58905997444457e-13,-1.3469540042305632,1.1940363624487692e-13,86.20689655172413,,,,,,,,,,,,
