mRNA	logFC	FDR	Sub-0	Sub-1	Delta
TNK1	-0.31380804650429583	0.0013791870673102267	282.1235294117647	216.61979166666666	88.53263363760313
ZNF23	-0.23286629729194994	0.0015447570154175103	379.9529411764706	300.5729166666667	88.47823455695077
A2LD1	0.19957197469117113	0.07245815593636662	442.84705882352944	469.4427083333333	88.379862015589
PCDH20	0.612489845775918	0.06987357202157528	144.27058823529413	199.46875	88.36427033823628
LARP4	0.026094173987953106	0.7049868894973683	3385.329411764706	3218.1979166666665	88.33737467712318
ATP6V1C2	-0.52548075624146	6.5370678183387e-11	168.04705882352943	110.76041666666667	88.30549555474136
RNF215	-0.1497812357520553	0.037316752070144746	589.3235294117648	504.953125	88.26960649305683
FAM149A	0.1399571829228407	0.25953224795899105	630.0235294117647	655.734375	88.17631835157606
PICK1	-0.08081833960376159	0.26402298699717686	1090.9705882352941	958.8385416666666	88.17043149771554
DDO	-0.20530739089633332	0.04480629037081253	429.18823529411765	351.7916666666667	88.11551679163689
MR1	-0.25799607592649154	0.012170556795548172	341.3235294117647	273.7447916666667	88.06013120961572
C16orf80	-0.08028558658374343	0.20975942675958045	1096.5588235294117	982.7760416666666	88.03786837063842
NIPSNAP3A	0.08834310144104138	0.3055110312978743	996.3941176470588	1022.7916666666666	88.02454661055103
FAM86D	-0.5047722609799672	1.57941441818393e-09	174.36470588235295	115.21875	88.01446682334229
SLC16A5	-0.8967261054516197	6.847871625778233e-10	98.09411764705882	51.46875	87.96355608536005
ADAM33	-1.351808605322699	1.358263787621613e-10	65.06470588235294	23.677083333333332	87.95502931455513
ZKSCAN1	-0.05221543440493175	0.6954934948481265	1683.7882352941176	1511.8489583333333	87.9197341517958
APBB3	0.10757326935393685	0.28679119868062375	817.0529411764705	835.765625	87.89305611760278
ENPP6	-0.9105680616138631	0.004056118427310077	96.51176470588236	50.739583333333336	87.88053051116854
CCDC25	-0.056650273606288944	0.5002998286397421	1550.3	1435.3958333333333	87.82491917182975
TMEM63C	-1.446322198170156	4.639578567579453e-07	60.71764705882353	21.244791666666668	87.81728076183735
SCAI	-0.3167125650101921	0.0003468657409465521	277.1470588235294	210.85416666666666	87.7759558850306
AREG	-1.0093011914284107	0.00016698821687810946	86.95294117647059	50.546875	87.76170712761628
SULT4A1	1.7475945364372523	2.756038097002704e-05	50.21176470588235	177.796875	87.74980566487285
PTGIR	-0.6387711559112711	2.786986289686855e-05	137.37058823529412	88.83854166666667	87.74836943527008
GAS1	-0.8724520701663709	7.157586974614393e-06	100.51764705882353	54.0	87.69682926472322
PPCDC	-0.20435092875281932	0.01977122922978061	429.08235294117645	345.796875	87.68337733497442
RPL26L1	-0.11339164111516757	0.07647718851393066	772.7882352941176	666.6354166666666	87.62772623449426
HOXB2	-0.8173037783318919	3.6453978439450696e-12	107.18823529411765	60.28125	87.60534969861021
ZNF821	-0.3595320744020953	1.13913953930562e-05	243.49411764705883	176.04166666666666	87.54394522235489
CCDC101	0.10750311780647087	0.14731885743953127	814.3117647058823	812.0572916666666	87.54105357237165
GPR68	-0.9949424275977836	2.537076615682167e-11	87.97058823529412	42.276041666666664	87.52567061602855
BBS5	-0.556537614573239	1.5128444664997938e-05	157.24705882352941	105.61458333333333	87.51390301630485
PTPN4	-0.3262041306412189	2.1048210527221055e-05	268.2176470588235	204.640625	87.49370438145681
LCOR	-0.745245181295091	4.082590173773897e-06	117.37647058823529	64.58854166666667	87.47424910330733
PEX6	-0.030607939178413486	0.7478149206366739	2857.6470588235293	2625.09375	87.46668736984277
MIPOL1	-0.7958281167650656	1.2345181654407868e-12	109.85882352941177	60.197916666666664	87.42874063943744
FAM35A	0.059046959014207444	0.44016367765097364	1480.264705882353	1431.9947916666667	87.40512941841313
PGAM2	-0.22611331329194745	0.38753270466120715	386.36470588235295	355.8854166666667	87.36220378612761
DFFB	-0.5854640299970428	1.447722978074714e-12	149.13529411764705	93.92708333333333	87.31335030891192
C14orf142	-0.18072848488584597	0.005261624159760605	483.1058823529412	404.7083333333333	87.31099415708681
ABCC8	-2.076572478571263	5.736101001270134e-09	42.0	8.708333333333334	87.21604409999306
SESN1	-0.08272595285364227	0.37711513347113024	1054.0470588235294	946.578125	87.19704729375559
SLC25A26	0.10590445888978951	0.06038766260966092	823.2	828.5260416666666	87.18055055807473
LDLRAD2	0.21752096533862778	0.12980175794965906	400.7823529411765	447.7239583333333	87.17856430245133
PART1	-0.7198747172859816	0.22303207948160667	121.05882352941177	48.875	87.14718636320883
PSD4	0.03463762472707036	0.6747378278509957	2514.7705882352943	2430.5729166666665	87.1056799099681
LRRC49	-1.8035302383332883	1.5311447542683012e-29	48.294117647058826	13.578125	87.09990151009586
C3orf67	-0.7462427788381548	2.9938260847488354e-06	116.70588235294117	64.65104166666667	87.0909219538176
LRSAM1	0.08577011163005856	0.3027595127681479	1014.8764705882353	1056.5833333333333	87.04606817307278
PODNL1	-1.9468008390810487	1.3617855782545959e-24	44.71176470588235	10.822916666666666	87.04490104620618
LOC441089	-0.5823234049651714	5.436074800899492e-14	149.44117647058823	95.26041666666667	87.023094724354
BAG1	-0.03768273984098327	0.6305628870706509	2305.8705882352942	2141.828125	86.89152148344564
ZNF786	-0.3091537735858021	1.652844396127747e-05	281.0352941176471	216.234375	86.88312168726637
PLEKHM3	-0.19635701612068945	0.036472765989647805	442.38823529411764	368.9166666666667	86.86603384925041
KLHL4	-1.7782727720317193	1.0238068802188949e-22	48.8235294117647	14.213541666666666	86.82155298743099
ZFAND1	-0.0867975758340761	0.2592616235766578	999.7470588235294	879.5	86.77562115312983
ZNF451	-0.08433127542530706	0.2832955804736697	1027.4529411764706	901.6145833333334	86.64641696889477
LOC728190	-0.3027182172084249	0.00031833840862639703	285.9294117647059	218.078125	86.5560417768654
LRRC3	0.2627450602842981	0.07820291195924443	329.41764705882355	360.9739583333333	86.55285953518224
C11orf74	-0.2092113994251864	0.004695459400200219	413.68823529411765	336.3697916666667	86.54829463161815
NKAIN2	-1.1892866310869248	4.822830586892479e-05	72.77058823529411	28.114583333333332	86.54508772456674
FAHD2B	-0.40849325583566926	0.03950506870912331	211.85882352941175	151.04166666666666	86.5429006010439
THAP2	-0.46652994740726983	1.447565676308315e-09	185.4764705882353	128.984375	86.53032806881544
NFIL3	-0.040478291860771766	0.6954934948481265	2136.247058823529	1994.3645833333333	86.47163193377409
SLC2A8	0.06456971215057258	0.37890205136258576	1338.370588235294	1348.25	86.41820363314544
RG9MTD3	-0.3970089971766663	5.170443894747487e-08	217.64117647058825	154.578125	86.4055052149381
ZP3	-0.46250252029069455	0.0006203648399181522	186.77058823529413	128.390625	86.38186777499908
EFNB3	-1.4594038463505927	5.3791659381176556e-14	59.18235294117647	20.395833333333332	86.37095351843125
UBL5	-0.016199748147960307	0.8279581574295212	5326.994117647058	4955.192708333333	86.29596309154839
TCTEX1D2	-0.7451570488794137	9.857086108296643e-09	115.72941176470589	66.84895833333333	86.23658693913873
ISM1	-0.3078689145489445	0.12253014954458566	280.05882352941177	223.55208333333334	86.22140600985439
OCIAD2	0.03475858231589139	0.7896801385881081	2478.6176470588234	2418.84375	86.15323551491515
LOC728643	-0.6718915504624259	2.2742634492834e-12	128.06470588235294	77.64583333333333	86.04559379480867
SGK223	-0.12503582472999736	0.42904960876467463	687.4588235294118	620.5104166666666	85.95698096791372
SIX1	-1.176288356805512	3.487532869982267e-06	73.05294117647058	29.489583333333332	85.93132413628031
FUT10	-0.6729112775081009	5.475691347284949e-10	127.67647058823529	76.80208333333333	85.91493693125487
SAP18	0.018703620442002227	0.7511827724733903	4589.929411764706	4324.901041666667	85.84829757322962
C3orf34	-1.1253631256520942	2.0214385891180975e-26	76.27058823529411	34.041666666666664	85.83210757179442
SIK3	-0.05412252509670971	0.47571515808789105	1585.770588235294	1425.8177083333333	85.82590845938881
ZNF670	-0.6111185221526082	1.3217466712868388e-07	140.42352941176472	83.02604166666667	85.81541976957097
NECAB1	-0.9022338279526232	3.7402740814365086e-06	95.06470588235294	48.90625	85.77059349142554
EGR3	-1.0798804548535874	5.1704575933487304e-11	79.32352941176471	38.916666666666664	85.65992902176839
LQK1	-0.5039593065206251	0.00030198231578944007	169.95882352941177	109.64583333333333	85.65233084294367
MRPS2	0.03600755501190867	0.6062522640957603	2378.5176470588235	2303.484375	85.64460502326617
SEMA6C	0.10395595818838425	0.43462474219648856	823.2352941176471	802.6302083333334	85.58021381449633
ZKSCAN2	-0.31617169701582953	3.9165216450753095e-05	270.3588235294118	201.91145833333334	85.47980803849731
FAM120C	-0.21548060138904218	0.017298199455197383	396.61764705882354	328.3385416666667	85.46340910974217
ZBTB22	-0.08377834987666707	0.2553389052591126	1019.1058823529412	912.5729166666666	85.37900917313422
LOC93622	-0.15528532632594413	0.05154486015072624	549.6823529411764	461.9322916666667	85.35760355208338
LRMP	-0.6779000897551234	1.6469108413708997e-07	125.84117647058824	80.11979166666667	85.30774482430209
PTS	-0.11983456431372808	0.08493921050484805	711.7941176470588	631.4166666666666	85.2975379693098
ZFAND2B	0.043076197119648565	0.5696512313778895	1979.8117647058823	1889.1979166666667	85.28276183626987
LOC90586	0.41309851253128466	0.021068556307700145	206.43529411764706	237.02083333333334	85.27811293395825
SIAE	-0.037897492962261185	0.7425268442696001	2250.076470588235	2162.8541666666665	85.27225720866713
RWDD2A	-0.38845859720377385	9.778382747226007e-08	219.35294117647058	158.109375	85.20953582193368
ATPBD4	-0.3572018376519346	1.3947990294313981e-05	238.54705882352943	169.59375	85.20944777822885
THAP6	-0.19325057073899501	0.0028769534306979697	440.79411764705884	366.453125	85.18371481368584
TNFRSF18	-0.8990735962762995	9.447186707368294e-07	94.72941176470589	55.75	85.16871290843251
GDF10	-1.1851785450066297	0.0012840692135502498	71.85882352941177	26.203125	85.1655359164764
AATK	-0.48508357663462964	0.018083313798971677	175.49411764705883	130.80729166666666	85.12931426657377
ARSF	-0.6471390404835583	0.0849742748018485	131.53529411764706	86.14583333333333	85.12162402501674
BBOX1	0.13542524107859336	0.599002182183915	628.2882352941176	687.03125	85.08608573154986
ZNF853	-0.830439188259175	3.5332289789648513e-07	102.45882352941176	56.802083333333336	85.08582224175476
SDR42E1	-0.44648462014240475	0.013445051202605234	190.53529411764706	129.40625	85.07107841783902
SLC6A11	0.5931772654224697	0.1643073774122021	143.18823529411765	190.69270833333334	84.93600585243387
ZNF642	-0.5453971712688258	4.170966863674073e-09	155.68823529411765	99.546875	84.91192312924713
FSD1L	-1.3331940850865407	2.450355434100114e-29	63.6764705882353	24.057291666666668	84.89309394742237
PADI3	2.0838154565251696	0.0004472801707222146	40.71764705882353	181.79166666666666	84.84806229451308
PLEKHA5	-0.07844986910681732	0.4378691241094778	1081.2	955.3072916666666	84.8199984782909
ROBO4	0.10717178152525245	0.29139034080029874	790.5411764705882	829.1666666666666	84.72370625142192
CHKB	-0.16699963941935292	0.05679839738378807	506.97058823529414	414.6302083333333	84.66390543151137
C17orf103	-0.1526665072195026	0.09221552318707797	554.4882352941177	488.21875	84.65178217665867
ZFP14	-0.3343160199330238	0.0005790593819319794	253.1764705882353	188.05729166666666	84.64094998774908
DMRTA1	0.30666068202058827	0.03691822856968984	275.9235294117647	325.859375	84.61489771493962
C1orf51	-0.21127486505528817	0.15529453817481773	399.8411764705882	315.1302083333333	84.47639060237118
ZNF586	-0.5313271336867115	1.1406734545920659e-09	158.95882352941177	102.44270833333333	84.45913608009414
ALKBH1	-0.23711192045755516	3.480676915041118e-05	356.0352941176471	287.953125	84.4202123389058
ZHX1	0.0327458005301906	0.7325168312192062	2576.5823529411764	2399.265625	84.37225177902091
ARL11	-1.307040407716018	1.0953351465337872e-25	64.52352941176471	25.072916666666668	84.33486018962944
SIT1	-0.9917889674276078	2.3058979165113438e-08	85.02941176470588	41.411458333333336	84.33123249509454
KAAG1	-1.1831590541617059	2.7713707602054958e-06	71.24705882352941	31.713541666666668	84.29660272945048
LNP1	-0.4945828051870654	1.6838802826281007e-05	170.33529411764707	113.703125	84.24490758706972
PPP2R2D	-0.0913283308134526	0.12405266998675826	922.0	809.6822916666666	84.2047210100033
CNNM2	-0.1390401088879574	0.0765889934635522	605.5823529411765	500.3854166666667	84.20023629356663
KLHL20	-0.12434703725351015	0.19348281233821343	676.9529411764706	585.8697916666666	84.17709259534386
CXCL3	-1.6155433587194474	5.019021369365657e-12	52.05882352941177	15.697916666666666	84.10328661568889
TESK2	-0.3022741983417486	0.0019219110130056377	278.2	212.28125	84.09268197867446
ZIK1	-1.2474880785373832	1.6989982926039863e-11	67.40588235294118	27.458333333333332	84.08803465858749
PLA2G1B	-0.9642847276209532	4.816597158904122e-05	87.16470588235295	42.411458333333336	84.05159466992521
CNNM1	0.2945361098214973	0.3028465920198034	285.34705882352944	333.0989583333333	84.04501265488832
GRTP1	-0.058410559811303955	0.5809763637503546	1438.0823529411764	1268.90625	83.9991952900513
TMEM186	-0.15212019587670125	0.03161484260169671	552.0294117647059	465.296875	83.97482224734722
GTF2A1	-0.45457206497904645	0.003104458241561476	184.6764705882353	128.49479166666666	83.94876458833626
POLL	-0.08302584852446301	0.19299206508976893	1010.2352941176471	898.2708333333334	83.8756425034781
STOML1	-0.0925634734196605	0.21738420890614985	906.1176470588235	794.5416666666666	83.87339673861472
C2orf56	-0.16167391462025765	0.0032243781101210316	518.5058823529412	435.3020833333333	83.82887575363077
SNAPC5	-0.3625973998957307	1.1797388393498233e-07	231.14705882352942	168.66145833333334	83.81332252295728
NAIP	-0.9934057553787285	2.4994464214340946e-13	84.31176470588235	40.1875	83.75579230496068
SYN1	-1.0579101594087958	1.0548601896431804e-08	79.15882352941176	36.8125	83.74292361861274
CHCHD7	-0.06917781297960161	0.41671841118873465	1209.5529411764705	1045.8489583333333	83.67422715363296
FAM72A	-1.5404689908704559	5.605136960512829e-21	54.3	16.859375	83.64746620426575
SLC4A5	-0.9142638737462834	4.884792382767201e-13	91.35882352941177	46.984375	83.5260719009031
C3orf18	-0.24202316809993574	0.025968691895811333	345.0882352941176	274.1510416666667	83.51934797989841
NAALAD2	-0.989192572005394	4.3355268434087945e-06	84.40588235294118	39.963541666666664	83.49367185709058
NSUN3	-0.45795643061284536	1.4451781824337963e-12	181.90588235294118	123.41145833333333	83.30496858983312
ZFYVE28	-0.28927289317071675	0.01005329662001623	287.9294117647059	229.8125	83.29017397011908
LOC283314	0.22870848240230662	0.06431204152116812	364.17058823529413	384.21875	83.28890257084942
SLC25A44	0.025230863490552084	0.7506083740257622	3300.1941176470586	3144.8645833333335	83.26674727467592
PTPRB	-0.09529593488024916	0.47806051150632134	873.635294117647	787.1822916666666	83.25389209732262
ELMOD3	-0.12906586389604405	0.0376946015477524	644.7176470588236	551.1927083333334	83.21104008667189
SGSM1	-0.9278973253592092	1.4660435389244109e-06	89.59411764705882	42.192708333333336	83.1341421326242
CA13	-0.5701789726153631	6.346758523984433e-05	145.74705882352941	97.125	83.10190826171089
LOC100130015	0.3633383275618127	0.0017996844879997523	228.71764705882353	267.640625	83.1018873662259
CES8	0.32371541156508526	0.12488650777147944	256.5235294117647	304.265625	83.04061989965766
CCRN4L	-0.2952488355977675	0.045723826600568104	281.2176470588235	209.48958333333334	83.02918284366159
AKR7A2	-0.031227511768424785	0.6828331033649382	2650.9411764705883	2442.9635416666665	82.78229678563714
ITLN1	-1.8187032239549703	2.0765210537753893e-08	45.51176470588236	10.697916666666666	82.77239319846828
ZC3H10	-0.23360500901578432	8.014935349074341e-05	354.3	286.8020833333333	82.76625469429239
GAGE2B	-0.29183928072485193	0.8114326697072378	283.54117647058825	111.53645833333333	82.74845299705478
PPOX	-0.0957797487100298	0.19593250928927067	863.8117647058823	741.9010416666666	82.73567375629679
AQP8	0.5444522082023954	0.08975482237272986	151.91764705882352	244.36979166666666	82.7118984060886
CPT1C	-0.7977839146427683	2.121648506222396e-07	103.65882352941176	62.208333333333336	82.69734202255802
NFS1	-0.044983851165527125	0.45561982356407515	1838.1882352941177	1679.9895833333333	82.68878599069355
DNAH17	-1.1938760276017284	8.212863276636986e-15	69.2235294117647	28.307291666666668	82.64431231068905
ZNF813	-0.8624595887878733	9.169304169592525e-06	95.81176470588235	49.109375	82.63377518927577
SNX20	-1.313583153389149	1.37094904400937e-16	62.89411764705882	24.708333333333332	82.61665338845165
ZNF81	-0.8281350930462374	6.955080472636397e-15	99.74117647058823	53.5	82.59916845701177
